State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
New York,2016,March,14347,6945110.336,0.00206577,NY
New York,2016,May,25977,6363864,0.004081954,NY
New York,2016,November,10379,6997296.15,0.001483287,NY
New York,2016,October,17058,6373726.798,0.002676299,NY
New York,2016,September,22888,6374101.106,0.003590781,NY
New York,2017,April,16903,6397693.629,0.002642046,NY
New York,2017,August,24709,6649845.069,0.003715726,NY
New York,2017,December,4180,6689032,0.000624904,NY
New York,2017,February,8784,6115297.802,0.001436398,NY
New York,2017,January,8562,6376586.324,0.001342725,NY
New York,2017,July,16477,6154868.321,0.002677068,NY
New York,2017,June,19923,6212187.599,0.003207083,NY
New York,2017,March,8223,6611097.495,0.001243818,NY
New York,2017,May,21844,6408160.608,0.003408778,NY
New York,2017,November,7427,6616766,0.001122452,NY
New York,2017,October,15094,6150903,0.002453949,NY
New York,2017,September,20172,6785128.315,0.002972973,NY
New York,2018,April,14109,7317588,0.001928094,NY
New York,2018,August,15275,6253800,0.002442515,NY
New York,2018,December,3993,6242503.901,0.000639647,NY
New York,2018,February,7179,6174980,0.001162595,NY
New York,2018,January,6753,6164442,0.001095476,NY
New York,2018,July,15962,6842698,0.002332706,NY
New York,2018,June,20246,6861440,0.002950693,NY
New York,2018,March,2813,3219154,0.000873832,NY
New York,2018,May,22251,7109652,0.003129689,NY
New York,2018,November,4636,6258541.338,0.000740748,NY
New York,2018,October,13013,6546545,0.001987766,NY
New York,2018,September,15042,6239130,0.002410913,NY
New York,2019,April,15564,6538850.342,0.002380235,NY
New York,2019,August,24310,6798296.064,0.003575896,NY
New York,2019,December,2379,6282440.249,0.000378675,NY
New York,2019,February,6367,6264423.03,0.001016375,NY
New York,2019,January,5333,6271644.974,0.000850335,NY
New York,2019,July,23708,6777706.962,0.003497938,NY
New York,2019,June,22457,6294045.309,0.003567976,NY
New York,2019,March,7333,6271550.302,0.001169248,NY
New York,2019,May,21198,6281668.251,0.003374581,NY
New York,2019,November,5919,7441211.361,0.000795435,NY
New York,2019,October,16077,7055417.733,0.002278674,NY
New York,2019,September,23901,6785943.234,0.003522134,NY
New York,2020,April,0,6287737.592,0,NY
New York,2020,August,0,3329055.49,0,NY
New York,2020,December,135,6258757.806,2.16E-05,NY
New York,2020,February,22328,6576811.153,0.003394958,NY
New York,2020,January,21165,6290016.793,0.003364856,NY
New York,2020,July,0,6289839.331,0,NY
New York,2020,June,0,6295767.796,0,NY
New York,2020,March,12252,6568897.998,0.001865153,NY
New York,2020,May,0,6575035.436,0,NY
New York,2020,November,0,6270887.078,0,NY
New York,2020,October,0,6288959.35,0,NY
New York,2020,September,0,6269170.55,0,NY
New York,2021,April,0,3134640.447,0,NY
New York,2021,August,0,6354928.441,0,NY
New York,2021,December,0,3357428.125,0,NY
New York,2021,February,0,6274679.685,0,NY
New York,2021,January,0,7395378.892,0,NY
New York,2021,July,0,3363994.736,0,NY
New York,2021,June,0,6121237.621,0,NY
New York,2021,March,0,3320187.688,0,NY
New York,2021,May,0,3353193.091,0,NY
New York,2021,November,31,7414106.724,4.18E-06,NY
New York,2021,October,86,6389439.405,1.35E-05,NY
New York,2021,September,0,6178054.756,0,NY
New York,2022,April,169,7463827.047,2.26E-05,NY
New York,2022,August,27474,7516000.747,0.003655401,NY
New York,2022,February,4,6542530.281,6.11E-07,NY
New York,2022,January,0,7453859.167,0,NY
New York,2022,July,20259,7533800.777,0.002689081,NY
New York,2022,June,17138,7468144.169,0.002294814,NY
New York,2022,March,262,7792401.702,3.36E-05,NY
New York,2022,May,9334,7284705.048,0.001281315,NY
New York,2022,November,7239,7520605.666,0.000962555,NY
New York,2022,October,22976,7544907.246,0.003045233,NY
New York,2022,September,22196,7550533.554,0.00293966,NY
North Carolina,1996,August,9408,,,NC
North Carolina,1996,December,7773,,,NC
North Carolina,1996,July,10020,,,NC
North Carolina,1996,November,10491,,,NC
North Carolina,1996,October,8895,,,NC
North Carolina,1996,September,5394,,,NC
North Carolina,1997,April,16619,,,NC
North Carolina,1997,August,10196,,,NC
North Carolina,1997,December,8730,,,NC
North Carolina,1997,February,12325,,,NC
North Carolina,1997,January,10370,,,NC
North Carolina,1997,July,9960,,,NC
North Carolina,1997,June,10131,,,NC
North Carolina,1997,March,10725,,,NC
North Carolina,1997,May,11018,,,NC
North Carolina,1997,November,12024,,,NC
North Carolina,1997,October,13350,,,NC
North Carolina,1997,September,11142,,,NC
North Carolina,1998,April,13902,,,NC
North Carolina,1998,August,9906,,,NC
North Carolina,1998,December,5757,,,NC
North Carolina,1998,February,13261,,,NC
North Carolina,1998,January,11929,,,NC
North Carolina,1998,July,10517,,,NC
North Carolina,1998,June,13081,,,NC
North Carolina,1998,March,16254,,,NC
North Carolina,1998,May,16973,,,NC
North Carolina,1998,November,6457,,,NC
North Carolina,1998,October,13440,,,NC
North Carolina,1998,September,14354,,,NC
North Carolina,1999,April,9725,,,NC
North Carolina,1999,August,8569,,,NC
North Carolina,1999,December,13036,,,NC
North Carolina,1999,February,5846,,,NC
North Carolina,1999,January,10005,,,NC
North Carolina,1999,July,9120,,,NC
North Carolina,1999,June,15224,,,NC
North Carolina,1999,March,7549,,,NC
North Carolina,1999,May,15945,,,NC
North Carolina,1999,November,14447,,,NC
North Carolina,1999,October,7441,,,NC
North Carolina,1999,September,5903,,,NC
North Carolina,2000,April,23853,,,NC
North Carolina,2000,August,19327,,,NC
North Carolina,2000,December,13508,,,NC
North Carolina,2000,February,18402,,,NC
North Carolina,2000,January,7627,,,NC
North Carolina,2000,July,14637,,,NC
North Carolina,2000,June,14856,,,NC
North Carolina,2000,March,12444,,,NC
North Carolina,2000,May,24733,,,NC
North Carolina,2000,November,10701,,,NC
North Carolina,2000,October,23523,,,NC
North Carolina,2000,September,13561,,,NC
North Carolina,2001,April,25236,,,NC
North Carolina,2001,August,4728,,,NC
North Carolina,2001,December,10060,,,NC
North Carolina,2001,February,2658,,,NC
North Carolina,2001,January,8036,,,NC
North Carolina,2001,July,12636,,,NC
North Carolina,2001,June,18063,,,NC
North Carolina,2001,March,22850,,,NC
North Carolina,2001,May,27700,,,NC
North Carolina,2001,November,14251,,,NC
North Carolina,2001,October,18334,,,NC
North Carolina,2001,September,11615,,,NC
North Carolina,2002,April,33050,,,NC
North Carolina,2002,August,25221,,,NC
North Carolina,2002,December,3490,,,NC
North Carolina,2002,February,12457,,,NC
North Carolina,2002,January,13876,,,NC
North Carolina,2002,July,19177,,,NC
North Carolina,2002,June,25292,,,NC
North Carolina,2002,March,23986,,,NC
North Carolina,2002,May,28281,,,NC
North Carolina,2002,November,16224,,,NC
North Carolina,2002,October,25376,,,NC
North Carolina,2002,September,20253,,,NC
North Carolina,2003,April,17547,,,NC
North Carolina,2003,August,15187,,,NC
North Carolina,2003,December,15469,,,NC
North Carolina,2003,February,18984,,,NC
North Carolina,2003,January,20060,,,NC
North Carolina,2003,July,16429,,,NC
North Carolina,2003,June,20241,,,NC
North Carolina,2003,March,21270,,,NC
North Carolina,2003,May,25794,,,NC
North Carolina,2003,November,15329,,,NC
North Carolina,2003,October,11680,,,NC
North Carolina,2003,September,3295,,,NC
North Carolina,2004,April,29935,,,NC
North Carolina,2004,August,20050,,,NC
North Carolina,2004,December,11482,,,NC
North Carolina,2004,February,21776,,,NC
North Carolina,2004,January,11209,,,NC
North Carolina,2004,July,18395,,,NC
North Carolina,2004,June,28638,,,NC
North Carolina,2004,March,31930,,,NC
North Carolina,2004,May,31231,,,NC
North Carolina,2004,November,17711,,,NC
North Carolina,2004,October,19955,,,NC
North Carolina,2004,September,13457,,,NC
North Carolina,2005,April,31855,,,NC
North Carolina,2005,August,17674,,,NC
North Carolina,2005,December,11107,,,NC
North Carolina,2005,February,17978,,,NC
North Carolina,2005,January,9511,,,NC
North Carolina,2005,July,15147,,,NC
North Carolina,2005,June,27126,,,NC
North Carolina,2005,March,26956,,,NC
North Carolina,2005,May,33587,,,NC
North Carolina,2005,November,12217,,,NC
North Carolina,2005,October,21136,,,NC
North Carolina,2005,September,17224,,,NC
North Carolina,2006,April,24549,,,NC
North Carolina,2006,August,23234,,,NC
North Carolina,2006,December,20121,,,NC
North Carolina,2006,February,20317,,,NC
North Carolina,2006,January,19027,,,NC
North Carolina,2006,July,21097,,,NC
North Carolina,2006,June,27124,,,NC
North Carolina,2006,March,23435,,,NC
North Carolina,2006,May,36006,,,NC
North Carolina,2006,November,24980,,,NC
North Carolina,2006,October,26503,,,NC
North Carolina,2006,September,22184,,,NC
North Carolina,2007,April,32859,,,NC
North Carolina,2007,August,22981,,,NC
North Carolina,2007,December,21475,,,NC
North Carolina,2007,February,23288,,,NC
North Carolina,2007,January,22047,,,NC
North Carolina,2007,July,25235,,,NC
North Carolina,2007,June,29182,,,NC
North Carolina,2007,March,34214,,,NC
North Carolina,2007,May,39489,,,NC
North Carolina,2007,November,24521,,,NC
North Carolina,2007,October,29301,,,NC
North Carolina,2007,September,23819,,,NC
North Carolina,2008,April,34913,,,NC
North Carolina,2008,August,23732,,,NC
North Carolina,2008,December,13781,,,NC
North Carolina,2008,February,23257,,,NC
North Carolina,2008,January,20114,,,NC
North Carolina,2008,July,25656,,,NC
North Carolina,2008,June,29043,,,NC
North Carolina,2008,March,27673,,,NC
North Carolina,2008,May,32103,,,NC
North Carolina,2008,November,20482,,,NC
North Carolina,2008,October,28565,,,NC
North Carolina,2008,September,25999,,,NC
North Carolina,2009,April,35260,,,NC
North Carolina,2009,August,21686,22295,0.972684458,NC
North Carolina,2009,December,19555,22217,0.880181843,NC
North Carolina,2009,February,24115,,,NC
North Carolina,2009,January,17224,,,NC
North Carolina,2009,July,22261,22471,0.990654622,NC
North Carolina,2009,June,30740,,,NC
North Carolina,2009,March,33576,,,NC
North Carolina,2009,May,32182,,,NC
North Carolina,2009,November,21052,22237,0.946710438,NC
North Carolina,2009,October,21869,22351,0.978434969,NC
North Carolina,2009,September,25017,22369,1.118378113,NC
North Carolina,2010,April,24306,22401,1.085040846,NC
North Carolina,2010,August,22106,22501,0.982445225,NC
North Carolina,2010,December,7753,22353,0.346843824,NC
North Carolina,2010,February,17106,22352,0.765300644,NC
North Carolina,2010,January,17073,22210,0.768707789,NC
North Carolina,2010,July,20628,22466,0.918187483,NC
North Carolina,2010,June,27717,22432,1.235600927,NC
North Carolina,2010,March,33423,22496,1.485730797,NC
North Carolina,2010,May,34163,22378,1.526633301,NC
North Carolina,2010,November,23654,22412,1.055416741,NC
North Carolina,2010,October,23798,22341,1.065216418,NC
North Carolina,2010,September,24508,22425,1.092887402,NC
North Carolina,2011,April,15067,22306,0.675468484,NC
North Carolina,2011,August,25507,22394,1.139010449,NC
North Carolina,2011,December,20505,22239,0.922028868,NC
North Carolina,2011,February,23312,22478,1.037102945,NC
North Carolina,2011,January,16994,22386,0.759135174,NC
North Carolina,2011,July,17368,22379,0.776084722,NC
North Carolina,2011,June,15254,22328,0.683178072,NC
North Carolina,2011,March,31778,22504,1.412104515,NC
North Carolina,2011,May,31065,22309,1.392487337,NC
North Carolina,2011,November,23240,22205,1.046611124,NC
North Carolina,2011,October,26789,22212,1.206059788,NC
North Carolina,2011,September,23499,22334,1.052162622,NC
North Carolina,2012,April,30470.33333,22521,1.352974261,NC
North Carolina,2012,August,24094.33333,22606,1.065837978,NC
North Carolina,2012,December,18158.33333,22506,0.806821885,NC
North Carolina,2012,February,22876.33333,22339,1.024053598,NC
North Carolina,2012,January,22233.33333,22250,0.999250936,NC
North Carolina,2012,July,10153.33333,22592,0.449421624,NC
North Carolina,2012,June,24547.33333,22628,1.084821166,NC
North Carolina,2012,March,27849.33333,22421,1.242109332,NC
North Carolina,2012,May,32318.33333,22528,1.434585109,NC
North Carolina,2012,November,22667.33333,22597,1.003112508,NC
North Carolina,2012,October,29469.33333,22611,1.303318444,NC
North Carolina,2012,September,10898.33333,22537,0.483575158,NC
North Carolina,2013,April,26799.41667,22812,1.174794699,NC
North Carolina,2013,August,24605.41667,22828,1.077861252,NC
North Carolina,2013,December,18046.41667,22722,0.794226594,NC
North Carolina,2013,February,21882.41667,22624,0.967221387,NC
North Carolina,2013,January,21674.41667,22505,0.963093387,NC
North Carolina,2013,July,27032.41667,22832,1.183970597,NC
North Carolina,2013,June,29155.41667,22726,1.282910176,NC
North Carolina,2013,March,23145.41667,22764,1.016755257,NC
North Carolina,2013,May,31349.41667,22747,1.378178075,NC
North Carolina,2013,November,19590.41667,22703,0.86289991,NC
North Carolina,2013,October,28248.41667,22798,1.239074334,NC
North Carolina,2013,September,23677.41667,22701,1.043012055,NC
North Carolina,2014,April,31751.08333,22804,1.392347103,NC
North Carolina,2014,August,21195.08333,22912,0.92506474,NC
North Carolina,2014,December,18777.08333,23026,0.815473088,NC
North Carolina,2014,February,21140.08333,22797,0.927318653,NC
North Carolina,2014,January,7772.083333,22739,0.3417953,NC
North Carolina,2014,July,21134.08333,22908,0.922563442,NC
North Carolina,2014,June,28286.08333,22858,1.237469741,NC
North Carolina,2014,March,26157.08333,22865,1.143979153,NC
North Carolina,2014,May,30902.08333,22864,1.351560678,NC
North Carolina,2014,November,16079.08333,22854,0.703556635,NC
North Carolina,2014,October,22647.08333,22921,0.988049532,NC
North Carolina,2014,September,22963.08333,22933,1.001311792,NC
North Carolina,2015,April,29139.91667,23146,1.258961232,NC
North Carolina,2015,August,19651.91667,23363,0.841155531,NC
North Carolina,2015,December,17567.91667,23372,0.751665098,NC
North Carolina,2015,February,9886.916667,23069,0.428580201,NC
North Carolina,2015,January,15517.91667,23010,0.674398812,NC
North Carolina,2015,July,19426.91667,23312,0.833344057,NC
North Carolina,2015,June,22014.91667,23328,0.943712134,NC
North Carolina,2015,March,30702.91667,23166,1.325343895,NC
North Carolina,2015,May,26538.91667,23217,1.143081219,NC
North Carolina,2015,November,17367.91667,23281,0.746012485,NC
North Carolina,2015,October,21249.91667,23345,0.910255586,NC
North Carolina,2015,September,22448.91667,23354,0.96124504,NC
North Carolina,2016,April,25526.58333,41806,0.610596166,NC
North Carolina,2016,August,20165.58333,42058,0.47947081,NC
North Carolina,2016,December,13629.58333,42013,0.324413475,NC
North Carolina,2016,February,15504.58333,41814,0.370798855,NC
North Carolina,2016,January,9465.583333,41688,0.227057746,NC
North Carolina,2016,July,17325.58333,41959,0.412916975,NC
North Carolina,2016,June,22203.58333,41941,0.529400428,NC
North Carolina,2016,March,24259.58333,41863,0.579499399,NC
North Carolina,2016,May,26460.58333,41864,0.632060561,NC
North Carolina,2016,November,17735.58333,42018,0.422094896,NC
North Carolina,2016,October,13715.58333,42015,0.32644492,NC
North Carolina,2016,September,18898.58333,42022,0.449730697,NC
North Carolina,2017,April,18218.83333,42364,0.430054606,NC
North Carolina,2017,August,21509.83333,42610,0.504807166,NC
North Carolina,2017,December,15536.83333,42539,0.36523739,NC
North Carolina,2017,February,19797.83333,42308,0.467945385,NC
North Carolina,2017,January,15988.83333,42300,0.377986604,NC
North Carolina,2017,July,17749.83333,42423,0.418401182,NC
North Carolina,2017,June,22848.83333,42499,0.537632258,NC
North Carolina,2017,March,22246.83333,42442,0.52417024,NC
North Carolina,2017,May,25395.83333,42500,0.59754902,NC
North Carolina,2017,November,14847.83333,42480,0.349525267,NC
North Carolina,2017,October,25901.83333,42498,0.609483584,NC
North Carolina,2017,September,15283.83333,42527,0.359391289,NC
North Carolina,2018,April,22232.41667,42870,0.518600809,NC
North Carolina,2018,August,24483.41667,43011,0.569236164,NC
North Carolina,2018,December,8121.416667,43000,0.188870155,NC
North Carolina,2018,February,22382.41667,42766,0.523369421,NC
North Carolina,2018,January,15241.41667,42823,0.355916602,NC
North Carolina,2018,July,21981.41667,42875,0.512686103,NC
North Carolina,2018,June,24199.41667,42890,0.564220487,NC
North Carolina,2018,March,21629.41667,42847,0.50480586,NC
North Carolina,2018,May,28778.41667,42837,0.671812141,NC
North Carolina,2018,November,18115.41667,42991,0.421376955,NC
North Carolina,2018,October,21258.41667,43053,0.493773179,NC
North Carolina,2018,September,7612.416667,42946,0.177255546,NC
North Carolina,2019,April,30406.16667,43153,0.704613044,NC
North Carolina,2019,August,22836.16667,43204,0.528566028,NC
North Carolina,2019,December,17420.16667,43345,0.401895643,NC
North Carolina,2019,February,25362.16667,43155,0.587699378,NC
North Carolina,2019,January,19138.16667,43107,0.443968884,NC
North Carolina,2019,July,17889.16667,43265,0.413478948,NC
North Carolina,2019,June,23310.16667,43144,0.540287564,NC
North Carolina,2019,March,24775.16667,43214,0.573313432,NC
North Carolina,2019,May,27849.16667,43208,0.644537277,NC
North Carolina,2019,November,19365.16667,43204,0.448226244,NC
North Carolina,2019,October,26082.16667,43257,0.602958288,NC
North Carolina,2019,September,23053.16667,43180,0.533885286,NC
North Carolina,2020,April,222.5833333,43701,0.005093324,NC
North Carolina,2020,August,1171.583333,43923,0.026673573,NC
North Carolina,2020,December,25651.58333,44086,0.581853272,NC
North Carolina,2020,February,46981.58333,43698,1.075142646,NC
North Carolina,2020,January,43515.58333,43659,0.996715072,NC
North Carolina,2020,July,222.5833333,43973,0.005061818,NC
North Carolina,2020,June,222.5833333,43896,0.005070697,NC
North Carolina,2020,March,23946.58333,43766,0.547150375,NC
North Carolina,2020,May,222.5833333,43763,0.005086108,NC
North Carolina,2020,November,38812.58333,43920,0.883710914,NC
North Carolina,2020,October,2246.583333,44059,0.050990339,NC
North Carolina,2020,September,1682.583333,44069,0.038180656,NC
North Carolina,2021,April,1160.5,44575,0.026034773,NC
North Carolina,2021,August,16396.5,44625,0.367428571,NC
North Carolina,2021,December,5132.5,44736,0.11472863,NC
North Carolina,2021,February,18550.5,44461,0.417230832,NC
North Carolina,2021,January,36806.5,44357,0.82977884,NC
North Carolina,2021,July,15004.5,44588,0.336514309,NC
North Carolina,2021,June,8170.5,44617,0.183125266,NC
North Carolina,2021,March,1181.5,44525,0.026535654,NC
North Carolina,2021,May,1366.5,44483,0.030719601,NC
North Carolina,2021,November,4093.5,44684,0.091609972,NC
North Carolina,2021,October,8596.5,44614,0.192686152,NC
North Carolina,2021,September,19586.5,44609,0.439070591,NC
North Carolina,2022,April,5474.916667,45565,0.120156187,NC
North Carolina,2022,August,249.9166667,19789,0.01262907,NC
North Carolina,2022,December,187.9166667,19789,0.009496016,NC
North Carolina,2022,February,5555.916667,45284,0.122690501,NC
North Carolina,2022,January,3801.916667,45250,0.084020258,NC
North Carolina,2022,July,15129.91667,19789,0.764561962,NC
North Carolina,2022,June,17543.91667,19789,0.886548924,NC
North Carolina,2022,March,8535.916667,45355,0.18820233,NC
North Carolina,2022,May,12962.91667,19789,0.655056681,NC
North Carolina,2022,November,187.9166667,19789,0.009496016,NC
North Carolina,2022,October,187.9166667,19789,0.009496016,NC
North Carolina,2022,September,231.9166667,19789,0.011719474,NC
North Dakota,2018,April,44,,,ND
North Dakota,2018,August,27,,,ND
North Dakota,2018,December,12,,,ND
North Dakota,2018,February,20,,,ND
North Dakota,2018,January,32,,,ND
North Dakota,2018,July,35,,,ND
North Dakota,2018,June,43,,,ND
North Dakota,2018,March,34,,,ND
North Dakota,2018,May,47,,,ND
North Dakota,2018,November,16,,,ND
North Dakota,2018,October,50,,,ND
North Dakota,2018,September,38,,,ND
North Dakota,2019,April,36,,,ND
North Dakota,2019,August,44,,,ND
North Dakota,2019,December,20,,,ND
North Dakota,2019,February,16,,,ND
North Dakota,2019,January,17,,,ND
North Dakota,2019,July,38,,,ND
North Dakota,2019,June,30,,,ND
North Dakota,2019,March,28,,,ND
North Dakota,2019,May,44,,,ND
North Dakota,2019,November,18,,,ND
North Dakota,2019,October,35,,,ND
North Dakota,2019,September,37,,,ND
North Dakota,2020,April,0,,,ND
North Dakota,2020,August,322,,,ND
North Dakota,2020,December,25,,,ND
North Dakota,2020,February,164,,,ND
North Dakota,2020,January,139,,,ND
North Dakota,2020,July,4,,,ND
North Dakota,2020,June,0,,,ND
North Dakota,2020,March,52,,,ND
North Dakota,2020,May,0,,,ND
North Dakota,2020,November,34,,,ND
North Dakota,2020,October,102,,,ND
North Dakota,2020,September,293,,,ND
North Dakota,2021,April,289,,,ND
North Dakota,2021,August,943,,,ND
North Dakota,2021,December,188,,,ND
North Dakota,2021,February,86,,,ND
North Dakota,2021,January,39,,,ND
North Dakota,2021,July,428,,,ND
North Dakota,2021,June,509,,,ND
North Dakota,2021,March,54,,,ND
North Dakota,2021,May,329,,,ND
North Dakota,2021,November,456,,,ND
North Dakota,2021,October,832,,,ND
North Dakota,2021,September,1042,,,ND
North Dakota,2022,April,488,,,ND
North Dakota,2022,August,880,,,ND
North Dakota,2022,February,253,,,ND
North Dakota,2022,January,230,,,ND
North Dakota,2022,July,710,,,ND
North Dakota,2022,June,1021,,,ND
North Dakota,2022,March,363,,,ND
North Dakota,2022,May,801,,,ND
North Dakota,2022,October,554,,,ND
North Dakota,2022,September,799,,,ND
Ohio,2010,April,1117,66533,0.016788661,OH
Ohio,2010,August,1687,65797,0.025639467,OH
Ohio,2010,December,88,65927,0.00133481,OH
Ohio,2010,February,665,66822,0.009951812,OH
Ohio,2010,January,232,66693,0.003478626,OH
Ohio,2010,July,656,65730,0.009980222,OH
Ohio,2010,June,542,65884,0.00822658,OH
Ohio,2010,March,1047,66537,0.015735606,OH
Ohio,2010,May,740,66207,0.011177066,OH
Ohio,2010,November,773,65724,0.011761305,OH
Ohio,2010,October,1353,65556,0.020638843,OH
Ohio,2010,September,1192,65700,0.018143075,OH
Ohio,2011,April,495,65942,0.007506597,OH
Ohio,2011,August,1048,65627,0.015969037,OH
Ohio,2011,December,162,65641,0.00246797,OH
Ohio,2011,February,298,65759,0.004531699,OH
Ohio,2011,January,357,65823,0.005423636,OH
Ohio,2011,July,753,65531,0.011490745,OH
Ohio,2011,June,998,65632,0.015205997,OH
Ohio,2011,March,642,66008,0.009726094,OH
Ohio,2011,May,1700,65887,0.025801751,OH
Ohio,2011,November,463,65936,0.007021961,OH
Ohio,2011,October,351,65862,0.005329325,OH
Ohio,2011,September,470,65777,0.007145355,OH
Ohio,2012,April,1299,65236,0.019912318,OH
Ohio,2012,August,765,64755,0.01181376,OH
Ohio,2012,December,776,65042,0.011930752,OH
Ohio,2012,February,1121,65711,0.017059549,OH
Ohio,2012,January,570,65691,0.008676988,OH
Ohio,2012,July,587,64795,0.009059341,OH
Ohio,2012,June,943,64987,0.014510594,OH
Ohio,2012,March,716,65487,0.010933468,OH
Ohio,2012,May,1713,64975,0.026363986,OH
Ohio,2012,November,310,64747,0.004787867,OH
Ohio,2012,October,828,64789,0.012779947,OH
Ohio,2012,September,692,64725,0.010691387,OH
Ohio,2013,April,962,65161,0.014763432,OH
Ohio,2013,August,951,64898,0.014653764,OH
Ohio,2013,December,56,64835,0.000863731,OH
Ohio,2013,February,336,64924,0.005175282,OH
Ohio,2013,January,631,64968,0.009712474,OH
Ohio,2013,July,750,64863,0.011562832,OH
Ohio,2013,June,493,64795,0.007608612,OH
Ohio,2013,March,251,65117,0.0038546,OH
Ohio,2013,May,541,65026,0.008319749,OH
Ohio,2013,November,220,64798,0.003395167,OH
Ohio,2013,October,1039,64814,0.016030487,OH
Ohio,2013,September,421,64868,0.006490103,OH
Ohio,2014,April,915,64507,0.014184507,OH
Ohio,2014,August,51381,7008288,0.007331462,OH
Ohio,2014,December,21883,7095590,0.003084028,OH
Ohio,2014,February,5,64739,7.72E-05,OH
Ohio,2014,January,240,64832,0.003701876,OH
Ohio,2014,July,58794,7019878,0.008375359,OH
Ohio,2014,June,57005,7038184,0.00809939,OH
Ohio,2014,March,798,64544,0.012363659,OH
Ohio,2014,May,1175,64360,0.018256681,OH
Ohio,2014,November,14622,7071520,0.002067731,OH
Ohio,2014,October,49693,7034367,0.007064317,OH
Ohio,2014,September,57169,7014348,0.008150294,OH
Ohio,2015,April,46928,7104362,0.006605519,OH
Ohio,2015,August,53044,7042499,0.007531985,OH
Ohio,2015,December,27727,7123297,0.003892439,OH
Ohio,2015,February,4794,7112078,0.000674065,OH
Ohio,2015,January,12396,7114811,0.001742281,OH
Ohio,2015,July,54651,7051233,0.007750559,OH
Ohio,2015,June,56730,7077875,0.008015118,OH
Ohio,2015,March,33452,7128537,0.004692688,OH
Ohio,2015,May,52931,7069457,0.007487279,OH
Ohio,2015,November,28242,7091278,0.003982639,OH
Ohio,2015,October,51676,7059667,0.007319892,OH
Ohio,2015,September,54282,7046738,0.007703139,OH
Ohio,2016,April,43098,7129369,0.006045135,OH
Ohio,2016,August,50061,7108062,0.007042848,OH
Ohio,2016,December,13732,7189258,0.001910072,OH
Ohio,2016,February,25693,7143220,0.003596837,OH
Ohio,2016,January,17907,7131057,0.002511128,OH
Ohio,2016,July,45048,7106257,0.006339202,OH
Ohio,2016,June,51993,7124487,0.007297789,OH
Ohio,2016,March,38658,7151332,0.005405706,OH
Ohio,2016,May,52560,7114048,0.007388199,OH
Ohio,2016,November,27191,7157940,0.003798719,OH
Ohio,2016,October,43728,7125505,0.006136828,OH
Ohio,2016,September,47151,7110939,0.00663077,OH
Ohio,2017,April,36895,7195678,0.005127383,OH
Ohio,2017,August,44156,7106214,0.006213717,OH
Ohio,2017,December,11887,7191310,0.001652967,OH
Ohio,2017,February,28791,7199916,0.003998797,OH
Ohio,2017,January,25810,7203638,0.003582912,OH
Ohio,2017,July,43982,7116968,0.006179879,OH
Ohio,2017,June,46675,7130050,0.006546237,OH
Ohio,2017,March,30560,7213130,0.004236718,OH
Ohio,2017,May,49460,7180751,0.006887859,OH
Ohio,2017,November,22457,7170548,0.003131839,OH
Ohio,2017,October,43153,7137502,0.006045953,OH
Ohio,2017,September,38983,7091168,0.005497402,OH
Ohio,2018,April,39696,7203924,0.00551033,OH
Ohio,2018,August,48577,7150627,0.00679339,OH
Ohio,2018,December,22307,7232479,0.003084281,OH
Ohio,2018,February,27067,7211205,0.003753464,OH
Ohio,2018,January,18002,7217010,0.002494385,OH
Ohio,2018,July,45316,7156709,0.006331961,OH
Ohio,2018,June,49508,7168043,0.006906767,OH
Ohio,2018,March,30837,7209661,0.004277178,OH
Ohio,2018,May,51684,7182978,0.007195344,OH
Ohio,2018,November,21212,7212696,0.002940925,OH
Ohio,2018,October,43720,7178871,0.006090094,OH
Ohio,2018,September,38041,7157736,0.005314669,OH
Ohio,2019,April,40481,7238923,0.00559213,OH
Ohio,2019,August,48063,7212439,0.006663904,OH
Ohio,2019,December,25612,7293061,0.003511831,OH
Ohio,2019,February,30615,7249395,0.004223111,OH
Ohio,2019,January,17068,7245433,0.002355691,OH
Ohio,2019,July,45850,7222599,0.00634813,OH
Ohio,2019,June,45561,7234289,0.006297924,OH
Ohio,2019,March,30733,7247748,0.004240352,OH
Ohio,2019,May,48517,7221149,0.006718737,OH
Ohio,2019,November,22293,7271069,0.003065987,OH
Ohio,2019,October,50018,7234420,0.006913892,OH
Ohio,2019,September,47286,7219630,0.006549643,OH
Ohio,2020,April,7,7314622,9.57E-07,OH
Ohio,2020,August,6774,7308131,0.000926913,OH
Ohio,2020,December,27534,7350127,0.003746058,OH
Ohio,2020,February,30191,7303875,0.004133559,OH
Ohio,2020,January,31271,7302804,0.004282054,OH
Ohio,2020,July,324,7309163,4.43E-05,OH
Ohio,2020,June,71,7313807,9.71E-06,OH
Ohio,2020,March,14713,7309940,0.002012739,OH
Ohio,2020,May,5,7314195,6.84E-07,OH
Ohio,2020,November,25355,7334143,0.003457118,OH
Ohio,2020,October,51154,7319182,0.006989032,OH
Ohio,2020,September,27602,7313820,0.003773951,OH
Ohio,2021,April,37423,7081074,0.005284933,OH
Ohio,2021,August,43494,7325690,0.005937188,OH
Ohio,2021,December,26172,7380121,0.003546283,OH
Ohio,2021,February,13671,7332005,0.001864565,OH
Ohio,2021,January,25016,7359968,0.003398928,OH
Ohio,2021,July,38971,7327449,0.005318495,OH
