State,Utility Name,Year,Month,Total Disconnections,Total Connections,Disconnection Rate
California,Southern California Edison Company,2020,July,0,100000,0
California,Pacific Gas and Electric Company,2020,July,0,100000,0
California,San Diego Gas & Electric,2020,July,0,100000,0
Colorado,"Black Hills Colorado Electric, LLC",2020,July,0,100000,0
Colorado,"Black Hills Colorado Gas, Inc",2020,July,0,100000,0
Colorado,Public Service Company of Colorado,2020,July,2,100000,0.00002
Colorado,Public Service Company of Colorado,2020,July,0,100000,0
Colorado,Atmos Energy,2020,July,0,100000,0
Connecticut,Connecticut Natural Gas Corporation,2020,July,0,100000,0
Connecticut,The Southern Connecticut Gas Company,2020,July,0,100000,0
Connecticut,The United Illuminating Company,2020,July,0,100000,0
Connecticut,Yankee Gas Services,2020,July,0,100000,0
Connecticut,Eversource Energy,2020,July,0,100000,0
Florida,Florida City Gas,2020,July,0,100000,0
Florida,Florida Power & Light Company,2020,July,0,100000,0
Florida,Duke Energy,2020,July,0,100000,0
Florida,Gulf Power,2020,July,0,100000,0
Florida,Tampa Electric Company,2020,July,0,100000,0
Florida,Peoples Gas System's,2020,July,0,100000,0
Illinois,Ameren Illinois,2020,July,0,100000,0
Illinois,MidAmerican Energy Company,2020,July,0,100000,0
Illinois,Commonwealth Edison,2020,July,0,100000,0
Indiana,Vectren North,2020,July,990,100000,0.0099
Indiana,Vectren South,2020,July,203,100000,0.00203
Indiana,"Duke Energy Indiana, LLC",2020,July,0,100000,0
Indiana,Indiana Michigan Power Company,2020,July,0,100000,0
Indiana,Indianapolis Power & Light Company,2020,July,0,100000,0
Indiana,Northern Indiana Public Service Company,2020,July,0,100000,0
Iowa,MidAmerican Energy Company,2020,July,498,100000,0.00498
Iowa,MidAmerican Energy Company,2020,July,51,100000,0.00051
Iowa,Interstate Power and Light,2020,July,1725,100000,0.01725
Iowa,Interstate Power and Light,2020,July,132,100000,0.00132
Iowa,Black Hills Energy,2020,July,0,100000,0
Iowa,Liberty Utilities,2020,July,0,100000,0
Kansas,Atmos Energy Corporation,2020,July,0,100000,0
Maryland,A&N Electric Cooperatve,2020,July,0,100000,0
Maryland,Baltimore Gas and Electric Company,2020,July,0,100000,0
Maryland,Delmarva Power,2020,July,0,100000,0
Maryland,Pepco Holdings Inc,2020,July,0,100000,0
Maryland,Potomac Edison,2020,July,0,100000,0
Maryland,UGI Central Penn Gas,2020,July,0,100000,0
Maryland,Washington Gas Light Company,2020,July,0,100000,0
Maryland,Columbia Gas Of Maryland,2020,July,0,100000,0
Maryland,Choptank Electric Coop,2020,July,0,100000,0
Massachusetts,Nstar Electric Company - Eastern MA,2020,July,0,100000,0
Massachusetts,Nstar Electric Company - Western MA,2020,July,0,100000,0
Massachusetts,Nstar Gas Company,2020,July,0,100000,0
Massachusetts,Eversource Gas of Massachusetts,2020,July,0,100000,0
Massachusetts,New England Natural Gas Company,2020,July,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,July,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,July,0,100000,0
Massachusetts,Massachusetts Electric Company,2020,July,0,100000,0
Massachusetts,Boston Gas Company,2020,July,0,100000,0
Massachusetts,Nantucket Electric Company,2020,July,0,100000,0
Massachusetts,Colonial Gas Co,2020,July,0,100000,0
Massachusetts,Berkshire Gas Company,2020,July,0,100000,0
Michigan,Semco Energy Gas Co,2020,July,591,100000,0.00591
Michigan,Consumers Energy,2020,July,483,100000,0.00483
Michigan,Consumers Energy,2020,July,659,100000,0.00659
Michigan,DTE Energy,2020,July,1436,100000,0.01436
Michigan,DTE Energy,2020,July,898,100000,0.00898
Minnesota,Northern States Power Company,2020,July,0,100000,0
Minnesota,Minnesota Energy Resources,2020,July,0,100000,0
Minnesota,Otter Tail Power Company,2020,July,0,100000,0
Minnesota,Minnesota Power,2020,July,0,100000,0
Minnesota,Dakota Electric Association,2020,July,0,100000,0
Minnesota,CenterPoint Energy,2020,July,0,100000,0
Missouri,Ameren Missouri,2020,July,177,100000,0.00177
Missouri,Ameren Missouri,2020,July,0,100000,0
Missouri,Empire,2020,July,0,100000,0
Missouri,Empire,2020,July,0,100000,0
Missouri,Evergy Metro,2020,July,1862,100000,0.01862
Missouri,Evergy West,2020,July,1336,100000,0.01336
Missouri,Spire,2020,July,4082,100000,0.04082
Missouri,Summit,2020,July,0,100000,0
Missouri,Liberty,2020,July,0,100000,0
New Hampshire,Northern Utilities,2020,July,0,100000,0
New Hampshire,Granite State Electric,2020,July,0,100000,0
New Hampshire,Eversource New Hampshire,2020,July,0,100000,0
New Hampshire,Unitil Energy Systems,2020,July,0,100000,0
New Hampshire,EnergyNorth Natural Gas,2020,July,0,100000,0
New York,The Brooklyn Union Gas Company,2020,July,0,100000,0
New York,National Fuel Gas Distribution Corporation,2020,July,0,100000,0
New York,Orange and Rockland Utilities,2020,July,0,100000,0
New York,Niagara Mohawk Power Corp,2020,July,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2020,July,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2020,July,0,100000,0
New York,Consolidated Edison Company of New York,2020,July,0,100000,0
New York,Rochester Gas and Electric Corporation,2020,July,0,100000,0
New York,New York State Electric & Gas Corporation,2020,July,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2020,July,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2020,July,0,100000,0
North Carolina,"Duke Energy Carolinas, LLC",2020,July,0,100000,0
North Carolina,Dominion Energy North Carolina,2020,July,0,100000,0
North Carolina,"Piedmont Natural Gas Company, Inc",2020,July,0,100000,0
North Carolina,Toccoa Natural Gas,2020,July,0,100000,0
North Carolina,Frontier Natural Gas,2020,July,0,100000,0
North Carolina,New River Light & Power Company,2020,July,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2020,July,0,100000,0
North Dakota,Northern States Power Company,2020,July,10,100000,0.0001
North Dakota,Otter Tail Power Company,2020,July,0,100000,0
North Dakota,Great Plains Natural Gas Co.,2020,July,0,100000,0
Oregon,Pacific Power,2020,July,0,100000,0
Oregon,Portland General Electric Company,2020,July,0,100000,0
Oregon,Idaho Power Company,2020,July,0,100000,0
Oregon,Casade Natural Gas Corporation,2020,July,0,100000,0
Oregon,Avista Corporation,2020,July,0,100000,0
Oregon,Northwest Natural Gas Company,2020,July,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2020,July,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,July,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,July,0,100000,0
Pennsylvania,Philidelphia Gas Works,2020,July,0,100000,0
Pennsylvania,National Fuel Gas Distribution Corporation,2020,July,0,100000,0
Pennsylvania,PPL Electric Utilities Corporation,2020,July,0,100000,0
Pennsylvania,PECO Energy Co,2020,July,0,100000,0
Pennsylvania,Peoples Natural Gas Company,2020,July,0,100000,0
Pennsylvania,Peoples Gas Company LLC,2020,July,0,100000,0
Pennsylvania,Metropolitan Edison Company,2020,July,0,100000,0
Pennsylvania,Pennsylvania Electric Company,2020,July,0,100000,0
Pennsylvania,Pennsylvania Power Company,2020,July,0,100000,0
Pennsylvania,West Penn Power Company,2020,July,0,100000,0
Rhode Island,The Narragansett Electric Company,2020,July,0,100000,0
Rhode Island,The Narragansett Electric Company,2020,July,0,100000,0
South Carolina,Lockhart Power Co,2020,July,36,100000,0.00036
South Carolina,"Duke Energy Progress, LLC",2020,July,0,100000,0
South Carolina,"Duke Energy Carolinas, LLC",2020,July,0,100000,0
South Carolina,"Piedmont Natural Gas Company, Inc",2020,July,0,100000,0
South Carolina,Dominion Energy,2020,July,0,100000,0
Utah,Rocky Mountain Power,2020,July,0,100000,0
Vermont,Green Mountain Power,2020,July,0,100000,0
Vermont,Vermont Electric Cooperative,2020,July,0,100000,0
Vermont,Swanton Village,2020,July,0,100000,0
Vermont,Village of Morrisville Water & Light Department,2020,July,0,100000,0
Vermont,Burlington Electric,2020,July,0,100000,0
Vermont,Village of Johnson Water & Light,2020,July,0,100000,0
Vermont,Washington Electric Cooperative,2020,July,0,100000,0
Vermont,Village of Enosburg Falls Water & Lighter Dept Inc,2020,July,0,100000,0
Vermont,Northfield Electric Department,2020,July,0,100000,0
"Washington, D.C.",Potomac Electric Power Company,2020,July,0,100000,0
"Washington, D.C.",Washington Gas Light Company,2020,July,0,100000,0
Washington,Pacific Power & Light Company,2020,July,0,100000,0
Washington,Puget Sound Energy,2020,July,0,100000,0
Washington,Cascade Natural Gas Corp,2020,July,0,100000,0
Washington,Northwest Natural Gas Company,2020,July,0,100000,0
Washington,Avista Utilities,2020,July,0,100000,0
Ohio,Eastern Natural Gas Company,2020,July,6,100000,0.00006
Ohio,Sheldon Gas Company,2020,July,7,100000,0.00007
Ohio,KNG Energy,2020,July,0,100000,0
Ohio,Pike Natural Gas Company,2020,July,40,100000,0.0004
Ohio,Northeast Ohio Natural Gas,2020,July,0,100000,0
Ohio,Ohio Cumberland Gas Company,2020,July,0,100000,0
Ohio,"Foraker Gas Company, Inc",2020,July,0,100000,0
Ohio,Dayton Power and Light Company,2020,July,0,100000,0
Ohio,The Cleveland Electric Illuminating Company,2020,July,0,100000,0
Ohio,Ohio Edison Company,2020,July,0,100000,0
Ohio,The Toledo Edison Company,2020,July,0,100000,0
Ohio,Ohio Valley Gas Corporation,2020,July,1,100000,0.00001
Ohio,"Vectren Energy Delivery of Ohio, Inc",2020,July,0,100000,0
Ohio,Duke Energy Ohio,2020,July,0,100000,0
Ohio,Duke Energy Ohio,2020,July,0,100000,0
Ohio,Ohio Power Company,2020,July,0,100000,0
Maine,Kennebunk Light & Power District,2020,July,0,100000,0
Maine,Fox Islands Electric Cooperative,2020,July,0,100000,0
Maine,"Town of Madison, Dept of Electric Works",2020,July,0,100000,0
Maine,"Eastern Maine Electric Cooperative, Inc",2020,July,0,100000,0
Maine,Van Buren Light & Power,2020,July,0,100000,0
Maine,Houlton Water Company,2020,July,0,100000,0
Kentucky,Kentucky Power Company,2020,July,0,100000,0
Kentucky,Duke Energy Kentucky Inc,2020,July,0,100000,0
Kentucky,Duke Energy Kentucky Inc,2020,July,0,100000,0
Kentucky,Louisville Gas and Electric,2020,July,0,100000,0
Kentucky,Louisville Gas and Electric,2020,July,0,100000,0
Kentucky,"Columbia Gas of Kentucky, Inc",2020,July,0,100000,0
Kentucky,Kentucky Utilities Company,2020,July,0,100000,0
Arizona,Tuscon Electric Power,2020,August,0,100000,0
Arizona,UNS Electric,2020,August,0,100000,0
Arizona,Arizona Public Service Company,2020,August,0,100000,0
California,Southern California Gas Company,2020,August,0,100000,0
California,Southern California Edison Company,2020,August,0,100000,0
California,Pacific Gas and Electric Company,2020,August,0,100000,0
California,San Diego Gas & Electric,2020,August,0,100000,0
Colorado,"Black Hills Colorado Electric, LLC",2020,August,0,100000,0
Colorado,"Black Hills Colorado Gas, Inc",2020,August,0,100000,0
Colorado,Public Service Company of Colorado,2020,August,1,100000,0.00001
Colorado,Public Service Company of Colorado,2020,August,1,100000,0.00001
Colorado,Atmos Energy,2020,August,0,100000,0
Connecticut,Connecticut Natural Gas Corporation,2020,August,1,100000,0.00001
Connecticut,The Southern Connecticut Gas Company,2020,August,0,100000,0
Connecticut,The United Illuminating Company,2020,August,0,100000,0
Connecticut,Yankee Gas Services,2020,August,0,100000,0
Connecticut,Eversource Energy,2020,August,0,100000,0
Florida,Florida City Gas,2020,August,0,100000,0
Florida,Florida Power & Light Company,2020,August,0,100000,0
Florida,Duke Energy,2020,August,0,100000,0
Florida,Gulf Power,2020,August,0,100000,0
Florida,Tampa Electric Company,2020,August,0,100000,0
Florida,Peoples Gas System's,2020,August,0,100000,0
Florida,"Utilities, Inc. of Florida",2020,August,0,100000,0
Illinois,Ameren Illinois,2020,August,0,100000,0
Illinois,MidAmerican Energy Company,2020,August,5,100000,0.00005
Illinois,Commonwealth Edison,2020,August,0,100000,0
Indiana,Vectren North,2020,August,1647,100000,0.01647
Indiana,Vectren South,2020,August,323,100000,0.00323
Indiana,"Duke Energy Indiana, LLC",2020,August,0,100000,0
Indiana,Indiana Michigan Power Company,2020,August,1,100000,0.00001
Indiana,Indianapolis Power & Light Company,2020,August,1870,100000,0.0187
Indiana,Northern Indiana Public Service Company,2020,August,337,100000,0.00337
Iowa,MidAmerican Energy Company,2020,August,935,100000,0.00935
Iowa,MidAmerican Energy Company,2020,August,123,100000,0.00123
Iowa,Interstate Power and Light,2020,August,743,100000,0.00743
Iowa,Interstate Power and Light,2020,August,104,100000,0.00104
Iowa,Black Hills Energy,2020,August,0,100000,0
Iowa,Liberty Utilities,2020,August,0,100000,0
Kansas,Atmos Energy Corporation,2020,August,0,100000,0
Maryland,A&N Electric Cooperatve,2020,August,0,100000,0
Maryland,Baltimore Gas and Electric Company,2020,August,0,100000,0
Maryland,Delmarva Power,2020,August,0,100000,0
Maryland,Pepco Holdings Inc,2020,August,0,100000,0
Maryland,Potomac Edison,2020,August,0,100000,0
Maryland,UGI Central Penn Gas,2020,August,0,100000,0
Maryland,Washington Gas Light Company,2020,August,0,100000,0
Maryland,Columbia Gas Of Maryland,2020,August,0,100000,0
Maryland,Choptank Electric Coop,2020,August,0,100000,0
Massachusetts,Nstar Electric Company - Eastern MA,2020,August,0,100000,0
Massachusetts,Nstar Electric Company - Western MA,2020,August,0,100000,0
Massachusetts,Nstar Gas Company,2020,August,0,100000,0
Massachusetts,Eversource Gas of Massachusetts,2020,August,0,100000,0
Massachusetts,New England Natural Gas Company,2020,August,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,August,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,August,0,100000,0
Massachusetts,Massachusetts Electric Company,2020,August,0,100000,0
Massachusetts,Boston Gas Company,2020,August,0,100000,0
Massachusetts,Nantucket Electric Company,2020,August,0,100000,0
Massachusetts,Colonial Gas Co,2020,August,0,100000,0
Massachusetts,Berkshire Gas Company,2020,August,0,100000,0
Michigan,Semco Energy Gas Co,2020,August,928,100000,0.00928
Michigan,Consumers Energy,2020,August,483,100000,0.00483
Michigan,Consumers Energy,2020,August,659,100000,0.00659
Michigan,DTE Energy,2020,August,1461,100000,0.01461
Michigan,DTE Energy,2020,August,865,100000,0.00865
Minnesota,Northern States Power Company,2020,August,0,100000,0
Minnesota,Minnesota Energy Resources,2020,August,0,100000,0
Minnesota,Otter Tail Power Company,2020,August,0,100000,0
Minnesota,Minnesota Power,2020,August,0,100000,0
Minnesota,Dakota Electric Association,2020,August,0,100000,0
Minnesota,CenterPoint Energy,2020,August,0,100000,0
Missouri,Ameren Missouri,2020,August,4950,100000,0.0495
Missouri,Ameren Missouri,2020,August,83,100000,0.00083
Missouri,Empire,2020,August,864,100000,0.00864
Missouri,Empire,2020,August,315,100000,0.00315
Missouri,Evergy Metro,2020,August,3104,100000,0.03104
Missouri,Evergy West,2020,August,2629,100000,0.02629
Missouri,Spire,2020,August,5218,100000,0.05218
Missouri,Summit,2020,August,385,100000,0.00385
Missouri,Liberty,2020,August,1301,100000,0.01301
New Hampshire,Northern Utilities,2020,August,0,100000,0
New Hampshire,Granite State Electric,2020,August,0,100000,0
New Hampshire,Eversource New Hampshire,2020,August,0,100000,0
New Hampshire,Unitil Energy Systems,2020,August,0,100000,0
New Hampshire,EnergyNorth Natural Gas,2020,August,0,100000,0
New York,The Brooklyn Union Gas Company,2020,August,0,100000,0
New York,National Fuel Gas Distribution Corporation,2020,August,0,100000,0
New York,Orange and Rockland Utilities,2020,August,0,100000,0
New York,Niagara Mohawk Power Corp,2020,August,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2020,August,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2020,August,0,100000,0
New York,Consolidated Edison Company of New York,2020,August,0,100000,0
New York,Rochester Gas and Electric Corporation,2020,August,0,100000,0
New York,New York State Electric & Gas Corporation,2020,August,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2020,August,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2020,August,0,100000,0
North Carolina,"Duke Energy Carolinas, LLC",2020,August,0,100000,0
North Carolina,Dominion Energy North Carolina,2020,August,0,100000,0
North Carolina,"Piedmont Natural Gas Company, Inc",2020,August,0,100000,0
North Carolina,Toccoa Natural Gas,2020,August,0,100000,0
North Carolina,Frontier Natural Gas,2020,August,0,100000,0
North Carolina,New River Light & Power Company,2020,August,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2020,August,0,100000,0
North Dakota,Northern States Power Company,2020,August,309,100000,0.00309
North Dakota,Otter Tail Power Company,2020,August,0,100000,0
North Dakota,Great Plains Natural Gas Co.,2020,August,0,100000,0
Oregon,Pacific Power,2020,August,0,100000,0
Oregon,Portland General Electric Company,2020,August,0,100000,0
Oregon,Idaho Power Company,2020,August,0,100000,0
Oregon,Casade Natural Gas Corporation,2020,August,0,100000,0
Oregon,Avista Corporation,2020,August,0,100000,0
Oregon,Northwest Natural Gas Company,2020,August,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2020,August,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,August,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,August,0,100000,0
Pennsylvania,Philidelphia Gas Works,2020,August,0,100000,0
Pennsylvania,National Fuel Gas Distribution Corporation,2020,August,0,100000,0
Pennsylvania,PPL Electric Utilities Corporation,2020,August,0,100000,0
Pennsylvania,PECO Energy Co,2020,August,0,100000,0
Pennsylvania,Peoples Natural Gas Company,2020,August,0,100000,0
Pennsylvania,Peoples Gas Company LLC,2020,August,0,100000,0
Pennsylvania,Metropolitan Edison Company,2020,August,0,100000,0
Pennsylvania,Pennsylvania Electric Company,2020,August,0,100000,0
Pennsylvania,Pennsylvania Power Company,2020,August,0,100000,0
Pennsylvania,West Penn Power Company,2020,August,0,100000,0
Rhode Island,The Narragansett Electric Company,2020,August,0,100000,0
Rhode Island,The Narragansett Electric Company,2020,August,0,100000,0
South Carolina,Lockhart Power Co,2020,August,56,100000,0.00056
South Carolina,"Duke Energy Progress, LLC",2020,August,0,100000,0
South Carolina,"Duke Energy Carolinas, LLC",2020,August,0,100000,0
South Carolina,"Piedmont Natural Gas Company, Inc",2020,August,0,100000,0
South Carolina,Dominion Energy,2020,August,0,100000,0
Utah,Rocky Mountain Power,2020,August,252,100000,0.00252
Vermont,Green Mountain Power,2020,August,0,100000,0
Vermont,Vermont Electric Cooperative,2020,August,0,100000,0
Vermont,Swanton Village,2020,August,0,100000,0
Vermont,Village of Morrisville Water & Light Department,2020,August,0,100000,0
Vermont,Burlington Electric,2020,August,0,100000,0
Vermont,Village of Johnson Water & Light,2020,August,0,100000,0
Vermont,Washington Electric Cooperative,2020,August,0,100000,0
Vermont,Village of Enosburg Falls Water & Lighter Dept Inc,2020,August,0,100000,0
Vermont,Northfield Electric Department,2020,August,0,100000,0
"Washington, D.C.",Potomac Electric Power Company,2020,August,0,100000,0
"Washington, D.C.",Washington Gas Light Company,2020,August,0,100000,0
Washington,Pacific Power & Light Company,2020,August,0,100000,0
Washington,Puget Sound Energy,2020,August,0,100000,0
Washington,Cascade Natural Gas Corp,2020,August,0,100000,0
Washington,Northwest Natural Gas Company,2020,August,0,100000,0
Washington,Avista Utilities,2020,August,0,100000,0
Ohio,Eastern Natural Gas Company,2020,August,6,100000,0.00006
Ohio,Sheldon Gas Company,2020,August,5,100000,0.00005
Ohio,KNG Energy,2020,August,2,100000,0.00002
Ohio,Pike Natural Gas Company,2020,August,57,100000,0.00057
Ohio,Northeast Ohio Natural Gas,2020,August,267,100000,0.00267
Ohio,Ohio Cumberland Gas Company,2020,August,1,100000,0.00001
Ohio,"Foraker Gas Company, Inc",2020,August,4,100000,0.00004
Ohio,Dayton Power and Light Company,2020,August,0,100000,0
Ohio,The Cleveland Electric Illuminating Company,2020,August,0,100000,0
Ohio,Ohio Edison Company,2020,August,0,100000,0
Ohio,The Toledo Edison Company,2020,August,0,100000,0
Ohio,Ohio Valley Gas Corporation,2020,August,0,100000,0
Ohio,"Vectren Energy Delivery of Ohio, Inc",2020,August,1406,100000,0.01406
Ohio,Duke Energy Ohio,2020,August,0,100000,0
Ohio,Duke Energy Ohio,2020,August,0,100000,0
Ohio,Ohio Power Company,2020,August,0,100000,0
Maine,Kennebunk Light & Power District,2020,August,0,100000,0
Maine,Fox Islands Electric Cooperative,2020,August,0,100000,0
Maine,"Town of Madison, Dept of Electric Works",2020,August,0,100000,0
Maine,"Eastern Maine Electric Cooperative, Inc",2020,August,0,100000,0
Maine,Van Buren Light & Power,2020,August,0,100000,0
Maine,Houlton Water Company,2020,August,0,100000,0
Kentucky,Kentucky Power Company,2020,August,0,100000,0
Kentucky,Duke Energy Kentucky Inc,2020,August,0,100000,0
Kentucky,Duke Energy Kentucky Inc,2020,August,0,100000,0
Kentucky,Louisville Gas and Electric,2020,August,0,100000,0
Kentucky,Louisville Gas and Electric,2020,August,0,100000,0
Kentucky,"Columbia Gas of Kentucky, Inc",2020,August,0,100000,0
Kentucky,Kentucky Utilities Company,2020,August,0,100000,0
Arizona,Tuscon Electric Power,2020,September,0,100000,0
Arizona,UNS Electric,2020,September,0,100000,0
Arizona,Arizona Public Service Company,2020,September,0,100000,0
California,Southern California Gas Company,2020,September,0,100000,0
California,Southern California Edison Company,2020,September,0,100000,0
California,Pacific Gas and Electric Company,2020,September,0,100000,0
California,San Diego Gas & Electric,2020,September,0,100000,0
Colorado,"Black Hills Colorado Electric, LLC",2020,September,145,100000,0.00145
Colorado,"Black Hills Colorado Gas, Inc",2020,September,37,100000,0.00037
Colorado,Public Service Company of Colorado,2020,September,213,100000,0.00213
Colorado,Public Service Company of Colorado,2020,September,61,100000,0.00061
Colorado,Atmos Energy,2020,September,0,100000,0
Connecticut,The United Illuminating Company,2020,September,0,100000,0
Connecticut,Yankee Gas Services,2020,September,0,100000,0
Connecticut,Eversource Energy,2020,September,0,100000,0
Florida,Florida City Gas,2020,September,0,100000,0
Florida,Florida Power & Light Company,2020,September,0,100000,0
Florida,Duke Energy,2020,September,18,100000,0.00018
Florida,Gulf Power,2020,September,0,100000,0
Florida,Tampa Electric Company,2020,September,4830,100000,0.0483
Florida,Peoples Gas System's,2020,September,467,100000,0.00467
Florida,"Utilities, Inc. of Florida",2020,September,0,100000,0
Illinois,Ameren Illinois,2020,September,6543,100000,0.06543
Illinois,MidAmerican Energy Company,2020,September,25,100000,0.00025
Illinois,Commonwealth Edison,2020,September,9553,100000,0.09553
Indiana,Vectren North,2020,September,1566,100000,0.01566
Indiana,Vectren South,2020,September,316,100000,0.00316
Indiana,"Duke Energy Indiana, LLC",2020,September,3426,100000,0.03426
Indiana,Indiana Michigan Power Company,2020,September,5525,100000,0.05525
Indiana,Indianapolis Power & Light Company,2020,September,4693,100000,0.04693
Indiana,Northern Indiana Public Service Company,2020,September,1542,100000,0.01542
Iowa,MidAmerican Energy Company,2020,September,2767,100000,0.02767
Iowa,MidAmerican Energy Company,2020,September,275,100000,0.00275
Iowa,Interstate Power and Light,2020,September,253,100000,0.00253
Iowa,Interstate Power and Light,2020,September,1,100000,0.00001
Iowa,Black Hills Energy,2020,September,196,100000,0.00196
Iowa,Liberty Utilities,2020,September,23,100000,0.00023
Kansas,Atmos Energy Corporation,2020,September,0,100000,0
Maryland,A&N Electric Cooperatve,2020,September,0,100000,0
Maryland,Baltimore Gas and Electric Company,2020,September,0,100000,0
Maryland,Delmarva Power,2020,September,0,100000,0
Maryland,Pepco Holdings Inc,2020,September,0,100000,0
Maryland,Potomac Edison,2020,September,0,100000,0
Maryland,UGI Central Penn Gas,2020,September,0,100000,0
Maryland,Washington Gas Light Company,2020,September,0,100000,0
Maryland,Columbia Gas Of Maryland,2020,September,0,100000,0
Maryland,Choptank Electric Coop,2020,September,0,100000,0
Massachusetts,Nstar Electric Company - Eastern MA,2020,September,0,100000,0
Massachusetts,Nstar Electric Company - Western MA,2020,September,0,100000,0
Massachusetts,Nstar Gas Company,2020,September,0,100000,0
Massachusetts,Eversource Gas of Massachusetts,2020,September,0,100000,0
Massachusetts,New England Natural Gas Company,2020,September,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,September,0,100000,0
Massachusetts,Fitchburg Gas & Electric Light Company,2020,September,0,100000,0
Massachusetts,Massachusetts Electric Company,2020,September,0,100000,0
Massachusetts,Boston Gas Company,2020,September,0,100000,0
Massachusetts,Nantucket Electric Company,2020,September,0,100000,0
Massachusetts,Colonial Gas Co,2020,September,0,100000,0
Massachusetts,Berkshire Gas Company,2020,September,0,100000,0
Michigan,Semco Energy Gas Co,2020,September,1021,100000,0.01021
Michigan,Consumers Energy,2020,September,218,100000,0.00218
Michigan,Consumers Energy,2020,September,195,100000,0.00195
Michigan,DTE Energy,2020,September,1316,100000,0.01316
Michigan,DTE Energy,2020,September,1125,100000,0.01125
Minnesota,Northern States Power Company,2020,September,0,100000,0
Minnesota,Minnesota Energy Resources,2020,September,0,100000,0
Minnesota,Otter Tail Power Company,2020,September,0,100000,0
Minnesota,Minnesota Power,2020,September,0,100000,0
Minnesota,Dakota Electric Association,2020,September,0,100000,0
Minnesota,CenterPoint Energy,2020,September,0,100000,0
Missouri,Ameren Missouri,2020,September,8354,100000,0.08354
Missouri,Ameren Missouri,2020,September,101,100000,0.00101
Missouri,Empire,2020,September,488,100000,0.00488
Missouri,Empire,2020,September,399,100000,0.00399
Missouri,Evergy Metro,2020,September,3324,100000,0.03324
Missouri,Evergy West,2020,September,2196,100000,0.02196
Missouri,Spire,2020,September,4343,100000,0.04343
Missouri,Summit,2020,September,39,100000,0.00039
Missouri,Liberty,2020,September,467,100000,0.00467
New Hampshire,Northern Utilities,2020,September,0,100000,0
New Hampshire,Granite State Electric,2020,September,0,100000,0
New Hampshire,Eversource New Hampshire,2020,September,0,100000,0
New Hampshire,Unitil Energy Systems,2020,September,0,100000,0
New Hampshire,EnergyNorth Natural Gas,2020,September,0,100000,0
New York,The Brooklyn Union Gas Company,2020,September,0,100000,0
New York,National Fuel Gas Distribution Corporation,2020,September,0,100000,0
New York,Orange and Rockland Utilities,2020,September,0,100000,0
New York,Niagara Mohawk Power Corp,2020,September,0,100000,0
New York,KeySpan Energy Delivery Long Island (KEDLI),2020,September,0,100000,0
New York,KeySpan Energy Delivery New York (KEDNY),2020,September,0,100000,0
New York,Consolidated Edison Company of New York,2020,September,0,100000,0
New York,Rochester Gas and Electric Corporation,2020,September,0,100000,0
New York,New York State Electric & Gas Corporation,2020,September,0,100000,0
New York,Central Hudson Gas & Electric Corporation,2020,September,0,100000,0
North Carolina,"Duke Energy Progress, LLC",2020,September,0,100000,0
North Carolina,"Duke Energy Carolinas, LLC",2020,September,0,100000,0
North Carolina,Dominion Energy North Carolina,2020,September,0,100000,0
North Carolina,"Piedmont Natural Gas Company, Inc",2020,September,0,100000,0
North Carolina,Toccoa Natural Gas,2020,September,0,100000,0
North Carolina,Frontier Natural Gas,2020,September,0,100000,0
North Carolina,New River Light & Power Company,2020,September,0,100000,0
North Dakota,Montana-Dakota Utilities Company,2020,September,52,100000,0.00052
North Dakota,Northern States Power Company,2020,September,142,100000,0.00142
North Dakota,Otter Tail Power Company,2020,September,154,100000,0.00154
North Dakota,Great Plains Natural Gas Co.,2020,September,2,100000,0.00002
Oregon,Pacific Power,2020,September,0,100000,0
Oregon,Portland General Electric Company,2020,September,0,100000,0
Oregon,Idaho Power Company,2020,September,0,100000,0
Oregon,Casade Natural Gas Corporation,2020,September,0,100000,0
Oregon,Avista Corporation,2020,September,0,100000,0
Oregon,Northwest Natural Gas Company,2020,September,0,100000,0
Pennsylvania,Columbia Gas of Pennsylvania,2020,September,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,September,0,100000,0
Pennsylvania,"UGI Utilities, Inc",2020,September,0,100000,0
